"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-25","2018-10-08",16012,"GENERAL ROCA Nº 2","Río Negro","Protocolo 21","2018","05","SEDAN 5 PUERTAS","112","RENAULT","A83","KWID ZEN 1.0","1","Privado","Física","GENERAL ROCA","RIO NEGRO","Femenino","1989","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-13","2015-05-26",16013,"CIPOLLETTI Nº 2","Río Negro","Protocolo 21","2015","05","SEDAN 5 PUERTAS","024","CHEVROLET","590","SPIN 1.8 N LTZ M/T","1","Privado","Física","CIPOLLETTI","RIO NEGRO","Masculino","1976","ARGENTINA",50,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-16","2012-10-02",16013,"CIPOLLETTI Nº 2","Río Negro","Importado","2012","05","SEDAN 5 PUERTAS","G89","CHERY","006","QQ CONFORT","1","Privado","Física","CIPOLLETTI","RIO NEGRO","Femenino","1978","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-10","2012-08-23",16014,"SAN CARLOS DE BARILOCHE Nº 3","Río Negro","Protocolo 21","2012","05","SEDAN 5 PTAS","112","RENAULT","805","SANDERO PH2 PACK 1.6 8V","1","Privado","Física","SAN CARLOS DE BARILOCHE","RIO NEGRO","Femenino","1974","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-10","2011-11-23",16014,"SAN CARLOS DE BARILOCHE Nº 3","Río Negro","Nacional","2011","12","SEDAN 4 PTAS","17","FIAT","AS","SIENA FIRE 4P 1.4MPI 8V","1","Privado","Física","S. C. DE BARILOCHE","RIO NEGRO","Femenino","1977","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-10","2006-01-06",16014,"SAN CARLOS DE BARILOCHE Nº 3","Río Negro","Nacional","2006","17","SEDAN 5 PUERTAS","19","FORD","RM","FOCUS AMBIENTE 5P 1.6L N","1","Privado","Física","S.C.DE BARILOCHE","RIO NEGRO","Femenino","1985","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-12","2008-06-13",16014,"SAN CARLOS DE BARILOCHE Nº 3","Río Negro","Importado","2008","05","SEDAN 5 PTAS","011","AUDI","100","A3 SPORTBACK 2.0 FSI","1","Privado","Física","S.C.BARILOCHE-BARILOCHE","RIO NEGRO","No identificado","1959","URUGUAY",100,"62","URY"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-13","2008-03-13",16014,"SAN CARLOS DE BARILOCHE Nº 3","Río Negro","Protocolo 21","2008","04","RURAL 5 PTAS","044","FIAT","644","PALIO WEEKEND ELX 1.4","1","Privado","Física","SAN CARLOS DE BARILOCHE","RIO NEGRO","Femenino","1981","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-13","2005-01-13",16014,"SAN CARLOS DE BARILOCHE Nº 3","Río Negro","Protocolo 21","2005","05","SEDAN 5 PTAS","047","FORD","583","FIESTA AMBIENTE 5 PUERTAS","1","Privado","Física","S.C. DE BARILOCHE","RIO NEGRO","Femenino","1963","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-24","2012-07-31",16014,"SAN CARLOS DE BARILOCHE Nº 3","Río Negro","Nacional","2012","17","SEDAN 5 PTAS","53","VOLKSWAGEN","TD","SURAN 1.6L 5D","1","Privado","Física","S.C. DE BARILOCHE","RIO NEGRO","Masculino","1974","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-24","2011-04-13",16014,"SAN CARLOS DE BARILOCHE Nº 3","Río Negro","Protocolo 21","2011","02","SEDAN 4 PTAS","130","TOYOTA","703","COROLLA XEI 1.8 M/T","1","Privado","Física","SAN CARLOS DE BARILOCHE","RIO NEGRO","Masculino","1983","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-26","2011-07-05",16014,"SAN CARLOS DE BARILOCHE Nº 3","Río Negro","Protocolo 21","2011","05","SEDAN 5 PTAS","055","HONDA","A18","FIT LX-L","1","Privado","Física","SAN CARLOS DE BARILOCHE","RIO NEGRO","Femenino","1984","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-11","2008-01-31",16015,"VIEDMA Nº 2","Río Negro","Protocolo 21","2008","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","VIEDMA","RIO NEGRO","Masculino","1986","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-12","2005-02-04",16015,"VIEDMA Nº 2","Río Negro","Protocolo 21","2005","05","SEDAN 5 PTAS","024","CHEVROLET","357","ASTRA GL 2.0","1","Privado","Física","VIEDMA","RIO NEGRO","No identificado","1978","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-04","2011-01-06",16016,"ALLEN","Río Negro","Nacional","2011","17","SEDAN 5 PTAS","37","RENAULT","UF","CLIO 5 PTAS PACK","1","Privado","Física","ALLEN","RIO NEGRO","Masculino","1976","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-03","2008-09-22",16016,"ALLEN","Río Negro","Nacional","2008","12","SEDAN 4 PTAS","53","VOLKSWAGEN","JB","POLO CLASSIC 1.6 31A","1","Privado","Física","ALLEN","RIO NEGRO","Masculino","1968","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-17","2019-04-24",16016,"ALLEN","Río Negro","Protocolo 21","2019","82","PICK-UP CABINA DOBLE","112","RENAULT","A39","DUSTER OROCH OUTSIDER PLUS 2.0","1","Privado","Física","LAS PERLAS","RIO NEGRO","Masculino","1968","ARGENTINA",100,"62","ARG"
